Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m),Frequency = 1000,Averaging Level = 16,F/T Serial Number = FT18766,Time Started = 2020-03-02 11:45:35 AM
0.955362022,-116.355896,-81.92825317,20.74613762,0.354421914,-0.423922449,-0.253223239,,,
1.432818413,-116.8341446,-81.91436005,20.84592628,0.426360697,-0.392188042,-0.254484394,,,
1.352121353,-116.9180679,-82.68953705,20.82591629,0.513939679,-0.385145754,-0.251856729,,,
1.093777895,-116.7449112,-82.82686615,20.91012001,0.401311487,-0.377028912,-0.252455767,,,
0.836291134,-117.0870667,-80.98182678,20.89479446,0.404132068,-0.37008369,-0.258018315,,,
0.834065795,-116.4278641,-80.58062744,20.56855011,0.400119424,-0.425540775,-0.255254281,,,
1.104863524,-116.0427322,-78.44845581,20.25989151,0.307077527,-0.31738016,-0.258257365,,,
1.377917647,-114.8800201,-78.44868469,20.11792183,0.515045583,-0.362678111,-0.256446898,,,
1.205837727,-114.2290802,-79.67259979,20.1310482,0.468627363,-0.377445877,-0.252672164,,,
1.178273201,-114.6214523,-80.23847198,20.2737999,0.386088014,-0.3498483,-0.252669317,,,
0.504653573,-115.274147,-81.1102066,20.45903969,0.312216222,-0.424426615,-0.252237549,,,
0.881824851,-115.4888,-81.41518402,20.56403732,0.19910419,-0.453185827,-0.252582335,,,
1.635023117,-115.5147858,-80.19764709,20.47024155,0.396270037,-0.379454672,-0.255247408,,,
1.038516164,-115.3589478,-78.66255188,20.23250961,0.58234632,-0.353529274,-0.257206372,,,
0.725079954,-114.4336243,-76.90702057,19.96704483,0.399011999,-0.37261191,-0.259625775,,,
0.844727278,-113.604454,-76.06650543,19.68526077,0.2730124,-0.387711942,-0.258790129,,,
1.063757539,-112.8261414,-76.33539581,19.52897453,0.361302495,-0.388783723,-0.255831182,,,
1.375514984,-112.4348831,-77.74552155,19.66940308,0.466086298,-0.364736348,-0.252997249,,,
0.944562197,-113.0819931,-80.02124023,19.97777176,0.420024544,-0.393320024,-0.249655863,,,
0.802990079,-113.8795929,-81.97393036,20.28709221,0.289684653,-0.40272826,-0.247482244,,,
0.951183438,-115.101181,-80.71102142,20.41200638,0.419549733,-0.371206164,-0.252902342,,,
0.740750432,-115.5898514,-78.3897171,20.27052689,0.535217762,-0.419591993,-0.258586555,,,
1.36862886,-114.8682175,-74.71000671,19.81774139,0.482081026,-0.339423507,-0.265262209,,,
1.178121686,-112.4286652,-72.72960663,19.12056732,0.558956087,-0.38592279,-0.262899364,,,
1.221073508,-110.7381363,-71.47861481,18.63751602,0.54749769,-0.356334329,-0.260742546,,,
1.11505723,-110.1179962,-72.38526154,18.70311928,0.533587575,-0.384204715,-0.258382976,,,
0.738948882,-110.0646439,-75.94467926,19.07629013,0.459858716,-0.424645007,-0.251186657,,,
0.481601685,-111.0185623,-80.78527832,19.566679,0.262413681,-0.455240995,-0.242205999,,,
0.22603935,-113.2355957,-81.15813446,19.96565056,0.292736769,-0.37751931,-0.246009235,,,
0.757327735,-114.7732773,-77.6188736,20.03399086,0.5552634,-0.399117559,-0.258107209,,,
1.463162899,-115.0060959,-74.62654877,19.69155312,0.541384041,-0.355761558,-0.263867932,,,
1.079684019,-113.0508804,-72.10512543,19.19935989,0.560460508,-0.328149945,-0.266269003,,,
0.476410031,-111.3869705,-71.5141449,18.76208878,0.493277639,-0.410934776,-0.262354934,,,
1.088860512,-110.9520874,-72.63702393,18.80693245,0.277421713,-0.390505612,-0.258916616,,,
0.968877196,-110.8791885,-76.04269409,19.18511391,0.312465876,-0.398287177,-0.25229398,,,
0.481654435,-111.1944199,-80.31809235,19.57639885,0.232053533,-0.462170064,-0.243735854,,,
0.567736566,-112.595192,-81.01667786,19.85063934,0.24173215,-0.393084079,-0.245019172,,,
0.211431324,-114.2459793,-77.10871887,19.91069221,0.506278634,-0.362485021,-0.258215835,,,
0.946715474,-114.3065643,-73.14826202,19.6215744,0.559025764,-0.401697576,-0.268243891,,,
1.264640212,-112.516655,-70.94371796,18.95800018,0.463080436,-0.338226765,-0.267225918,,,
0.799705327,-110.2493591,-68.66435242,18.39462662,0.409234256,-0.284775764,-0.267891941,,,
0.997334123,-109.5414658,-67.81251526,18.18186378,0.525036335,-0.361956924,-0.26811959,,,
0.928909779,-109.9453201,-70.78636169,18.39970207,0.3647677,-0.352932781,-0.259932869,,,
1.416567206,-110.6720352,-74.89459229,18.78720093,0.38956672,-0.33425653,-0.250848564,,,
0.922242701,-110.5157776,-78.55506897,19.11249352,0.327079207,-0.435352176,-0.243300576,,,
0.538333833,-110.4884338,-79.07516479,19.2628231,0.11287681,-0.438983053,-0.243601428,,,
0.775115728,-110.7634048,-78.23212433,19.34243393,0.27051872,-0.414273888,-0.247244135,,,
0.767711043,-111.1335831,-78.33688354,19.42494011,0.371112674,-0.389059514,-0.247966721,,,
0.972833157,-111.3668976,-79.60617828,19.52843285,0.330277354,-0.384885043,-0.245313031,,,
0.575901091,-111.440773,-80.3974762,19.6271534,0.324353695,-0.425633609,-0.244126487,,,
0.300254792,-111.5478134,-80.04797363,19.66432762,0.2122235,-0.424341589,-0.245656782,,,
0.50428313,-111.8464355,-78.77604675,19.62909508,0.285659581,-0.421201676,-0.249175935,,,
0.794905841,-112.1841354,-77.51734924,19.57436562,0.412086874,-0.375725776,-0.252515931,,,
0.844849825,-112.4647293,-76.94399261,19.55809784,0.441846251,-0.348722041,-0.254186158,,,
0.477825761,-112.6447067,-76.98920441,19.5988903,0.419746697,-0.381590188,-0.254566734,,,
0.40809238,-112.6885986,-76.80313873,19.63812828,0.34513554,-0.389819562,-0.255694345,,,
0.682616651,-112.579483,-76.5783844,19.60785866,0.441765189,-0.390761495,-0.256049521,,,
0.887658656,-112.3555832,-76.4121933,19.52881622,0.493985355,-0.363316864,-0.255571989,,,
0.786920846,-111.7959366,-76.74167633,19.48540115,0.41909647,-0.367284626,-0.253908985,,,
0.547106147,-111.1164703,-77.88725281,19.47890854,0.32455191,-0.415811211,-0.250091098,,,
0.70940882,-110.5854263,-78.91770172,19.4836235,0.284901232,-0.420471907,-0.246885338,,,
0.774484098,-110.4273834,-79.42870331,19.48658943,0.330127031,-0.419492424,-0.245334352,,,
0.717240453,-110.5394211,-79.70214081,19.48920441,0.32357192,-0.420233041,-0.244525482,,,
0.788636446,-110.8103027,-79.27619934,19.50545883,0.33491081,-0.405873597,-0.246044323,,,
0.576826096,-111.2210693,-78.82715607,19.531353,0.342294961,-0.403477907,-0.247774422,,,
0.4206689,-111.6963882,-77.84139252,19.54337692,0.356104255,-0.376852423,-0.251066641,,,
0.149129301,-112.2767334,-76.75299835,19.5424881,0.389626801,-0.355496943,-0.254615305,,,
0.335490853,-112.4856262,-76.39662933,19.54691696,0.401478738,-0.351025581,-0.255860987,,,
0.973871052,-112.4834442,-76.99427032,19.5607338,0.476026833,-0.319589615,-0.254054408,,,
0.804832935,-112.128418,-78.3603363,19.60387611,0.435083807,-0.375407845,-0.250176008,,,
0.383540094,-111.7475433,-79.29567719,19.64616585,0.302137166,-0.423498005,-0.247758346,,,
0.385384709,-111.438591,-79.24222565,19.64852905,0.272942752,-0.430343777,-0.24795529,,,
0.741902113,-111.4482422,-79.01192474,19.62922668,0.316019326,-0.40438959,-0.248433724,,,
0.928968966,-111.6665115,-78.44929504,19.61753273,0.399180174,-0.367729515,-0.250066399,,,
0.494065732,-112.0324097,-77.81496429,19.62206268,0.382544279,-0.368112564,-0.252163101,,,
0.412120908,-112.4053955,-77.07498932,19.62127876,0.397144616,-0.363236696,-0.254573876,,,
0.567721546,-112.658493,-76.73531342,19.62475967,0.444544226,-0.34869504,-0.255746133,,,
0.486661822,-112.7495499,-76.71870422,19.63896751,0.44349587,-0.358803481,-0.255986695,,,
0.374683291,-112.6578903,-77.12904358,19.65673637,0.416826636,-0.37161079,-0.254855181,,,
0.411047041,-112.4072037,-77.86795044,19.67049026,0.369114161,-0.388823628,-0.252613433,,,
0.715119421,-112.1243591,-78.51913452,19.68050003,0.379421294,-0.382219315,-0.250645911,,,
0.800858855,-111.9275894,-78.83455658,19.69013023,0.408226907,-0.386686057,-0.249765218,,,
0.71419549,-111.8312912,-78.87427521,19.68782997,0.37824434,-0.393816531,-0.249610281,,,
0.514113009,-111.8695374,-78.44462585,19.68129921,0.34683603,-0.40100041,-0.250894169,,,
0.412782639,-112.0982742,-77.70291138,19.65547562,0.336530685,-0.394372433,-0.252956746,,,
0.559760273,-112.372612,-77.11696625,19.62727928,0.383878112,-0.365156651,-0.254513115,,,
0.795011938,-112.541153,-76.63621521,19.61472321,0.448176801,-0.333700657,-0.255945876,,,
0.580758393,-112.6012421,-76.70500946,19.62631607,0.430174947,-0.338804752,-0.255867462,,,
0.465487897,-112.4774399,-77.01452637,19.63380432,0.398261905,-0.362208903,-0.254936377,,,
0.508619249,-112.3471985,-77.38314819,19.63731766,0.385539651,-0.372557789,-0.253767366,,,
0.683268964,-112.1877594,-77.70026398,19.6340065,0.399368227,-0.373509586,-0.252689058,,,
0.797142923,-112.068222,-78.01765442,19.63658142,0.403150886,-0.379419833,-0.251694076,,,
0.644259393,-112.0253067,-78.14716339,19.64352798,0.378473848,-0.390887171,-0.251365848,,,
0.550283551,-112.0405121,-78.17377472,19.64875984,0.349884868,-0.398198396,-0.251347206,,,
0.639808893,-112.1015854,-77.88999939,19.64766693,0.359151453,-0.386388004,-0.252248903,,,
0.635926723,-112.2442245,-77.45777893,19.63491249,0.38489747,-0.36574468,-0.253491809,,,
0.707446635,-112.3564148,-77.06309509,19.6348629,0.408500612,-0.349126607,-0.254789441,,,
0.719197869,-112.4556122,-76.96699524,19.6275692,0.413586617,-0.354688048,-0.255012803,,,
0.501928568,-112.3896255,-77.10236359,19.63174629,0.392996252,-0.370429397,-0.254619254,,,
0.538512409,-112.3199463,-77.31587219,19.63014603,0.394498676,-0.382763296,-0.253895422,,,
0.644761801,-112.1135788,-77.91835785,19.64289665,0.383702189,-0.38409552,-0.252095876,,,
0.771975696,-111.9526138,-78.35684204,19.64927483,0.381145,-0.383145422,-0.250766549,,,
0.6121943,-111.8856506,-78.65674591,19.65508842,0.341520041,-0.395059943,-0.249884332,,,
0.757631898,-111.9480743,-78.26415253,19.64895058,0.357901692,-0.38890332,-0.251059392,,,
0.806313694,-112.0663986,-77.86277771,19.64442635,0.391305149,-0.377479702,-0.252295473,,,
0.570460796,-112.2038269,-77.52064514,19.63179016,0.39123404,-0.387753308,-0.25324596,,,
0.550238788,-112.2526016,-77.32967377,19.63313484,0.392355561,-0.386469275,-0.253888758,,,
0.546641767,-112.2630768,-77.39918518,19.63602066,0.38754189,-0.382029533,-0.253698028,,,
0.626633346,-112.1344528,-77.77914429,19.64015388,0.388590574,-0.377372116,-0.252511828,,,
0.711832583,-111.9982681,-78.14179993,19.64748192,0.391328782,-0.369220644,-0.2514337,,,
0.748214185,-111.9201736,-78.36641693,19.64822197,0.381731123,-0.382946968,-0.250722474,,,
0.625374675,-111.8349075,-78.55325317,19.65088654,0.359056026,-0.397205293,-0.25016006,,,
0.617560983,-111.8606873,-78.46970367,19.64416122,0.364639789,-0.405885935,-0.250340709,,,
0.773069084,-111.8983841,-78.30240631,19.64592171,0.378442615,-0.400979966,-0.250898058,,,
0.655510008,-111.9309235,-78.25589752,19.64786339,0.37402904,-0.399935305,-0.251071983,,,
0.456706226,-111.9933777,-78.12779999,19.64749527,0.351493865,-0.399638265,-0.251478926,,,
0.711375952,-112.0026779,-78.0671463,19.64214706,0.365843207,-0.380458504,-0.251605803,,,
0.872216582,-111.9912415,-77.98352814,19.63946342,0.388549179,-0.367764741,-0.251841176,,,
0.699400008,-111.9595642,-78.17280579,19.64645386,0.383744299,-0.378581643,-0.251320823,,,
0.617584705,-111.8607559,-78.37133789,19.65035439,0.367691755,-0.399570256,-0.250733941,,,
0.5460549,-111.7956238,-78.57695007,19.6439209,0.35021615,-0.417397678,-0.249995971,,,
0.726783454,-111.732193,-78.64405823,19.64513588,0.361215502,-0.409391433,-0.249798094,,,
0.801502168,-111.71978,-78.85112,19.65439987,0.370896339,-0.390693098,-0.249259616,,,
0.689154446,-111.6968842,-78.80589294,19.65593338,0.356264919,-0.392271012,-0.249422126,,,
0.647186041,-111.7844315,-78.64030457,19.65636253,0.344780743,-0.387823313,-0.249952777,,,
0.762835383,-111.857666,-78.21585083,19.63968468,0.35925886,-0.390726924,-0.251095967,,,
0.892458856,-111.8590851,-78.19389343,19.63695145,0.385605812,-0.38953349,-0.251131522,,,
0.59617734,-111.8176346,-78.33678436,19.64213753,0.377464622,-0.407279432,-0.250739645,,,
0.432608634,-111.7448502,-78.77758789,19.65702057,0.328575909,-0.417818487,-0.249525545,,,
0.748278975,-111.6893387,-78.84443665,19.65957451,0.333528221,-0.400303811,-0.249346376,,,
0.829595387,-111.7230759,-78.57743835,19.64529037,0.351617098,-0.384391844,-0.250011845,,,
0.916301191,-111.7844696,-78.35263062,19.63421059,0.386026949,-0.370882332,-0.250587765,,,
0.805182636,-111.7619247,-78.42191315,19.63843918,0.378379941,-0.387065262,-0.250420302,,,
0.584786355,-111.7279816,-78.77941895,19.65614891,0.339901835,-0.411538571,-0.249508681,,,
0.431313425,-111.6459961,-78.95889282,19.66434669,0.315729499,-0.426280528,-0.24904537,,,
0.493789494,-111.6578293,-78.77172852,19.64497566,0.3276245,-0.412852943,-0.249391197,,,
1.07473886,-111.6756287,-78.52010345,19.63570404,0.38861376,-0.369077146,-0.250072315,,,
1.036460161,-111.6975098,-78.6414032,19.64199829,0.389413327,-0.361277997,-0.24976663,,,
0.606741309,-111.6354218,-79.00937653,19.65535355,0.33829686,-0.398997933,-0.248772417,,,
0.418762565,-111.588913,-79.03330994,19.6550827,0.315126061,-0.427854449,-0.248693655,,,
0.652353108,-111.6520691,-78.73455048,19.64490128,0.341080636,-0.416675895,-0.249508013,,,
0.921717167,-111.7040634,-78.59435272,19.64706802,0.373868942,-0.386456579,-0.249980658,,,
0.721242905,-111.6890335,-78.55580902,19.64143944,0.358371437,-0.387142628,-0.250031661,,,
0.680888832,-111.6660385,-78.71698761,19.64118385,0.337590545,-0.392020285,-0.249516457,,,
0.866247892,-111.6444168,-78.67357635,19.64463615,0.35516417,-0.387782484,-0.249698019,,,
0.642669559,-111.7307053,-78.66523743,19.65247154,0.353027374,-0.387166768,-0.249824092,,,
0.594051123,-111.6666946,-78.56295013,19.65300751,0.351978511,-0.398326367,-0.25015618,,,
0.730561376,-111.6571503,-78.61118317,19.63269043,0.352426887,-0.407448888,-0.249744243,,,
0.867107451,-111.5752258,-78.74160004,19.63468361,0.35944435,-0.400984764,-0.249355914,,,
0.722802877,-111.5840607,-78.98371124,19.65237045,0.35634461,-0.390778035,-0.248815485,,,
0.555492997,-111.579216,-79.08511353,19.662817,0.333294749,-0.395455182,-0.248628549,,,
0.876048863,-111.5369415,-78.87128448,19.65248489,0.350309223,-0.391679883,-0.249171609,,,
0.662141085,-111.6618271,-78.63684845,19.62813187,0.342081159,-0.401361465,-0.249604762,,,
0.869040072,-111.6156311,-78.54515839,19.64011765,0.368495256,-0.390380055,-0.250048737,,,
0.751746058,-111.6531296,-78.83180237,19.65361023,0.365982056,-0.393090487,-0.24931068,,,
0.456876665,-111.5617752,-78.93566132,19.65596008,0.323546946,-0.417894095,-0.24901242,,,
0.511649907,-111.5898743,-78.84451294,19.63790512,0.325512022,-0.409714103,-0.249071297,,,
1.03317976,-111.5447235,-78.70999146,19.63209152,0.362146497,-0.384396911,-0.249423118,,,
1.131236672,-111.580719,-78.72774506,19.64614487,0.401432991,-0.361634135,-0.249545378,,,
0.350292116,-111.5781403,-78.95892334,19.65512276,0.331052333,-0.409643024,-0.248928455,,,
0.376339942,-111.6180573,-78.9096756,19.65559387,0.297673702,-0.426503718,-0.249089782,,,
0.810289741,-111.6731339,-78.36660004,19.63403893,0.351330876,-0.398993641,-0.250540905,,,
0.951753974,-111.7587433,-78.17462921,19.61957359,0.392074883,-0.370397031,-0.250971112,,,
0.834147632,-111.7121429,-78.23721313,19.63066673,0.405930728,-0.366014183,-0.250912142,,,
0.488862664,-111.6239014,-78.92790985,19.64919281,0.333566427,-0.402500927,-0.248951136,,,
0.544838071,-111.4822006,-79.25882721,19.65995979,0.304789722,-0.411539406,-0.248047574,,,
0.740160108,-111.4840927,-79.07421112,19.64845085,0.337626278,-0.398451716,-0.248481149,,,
0.819905281,-111.5516891,-78.64440155,19.63118172,0.37996906,-0.385107756,-0.24961957,,,
0.837680221,-111.5724945,-78.61591339,19.63301659,0.381819338,-0.382473797,-0.249733365,,,
0.73233211,-111.6022873,-78.81658936,19.64271545,0.338678837,-0.405929923,-0.249220572,,,
0.536497295,-111.6148911,-78.65457153,19.64310837,0.318406194,-0.417072833,-0.249738928,,,
0.427529931,-111.6615067,-78.55912018,19.64081955,0.340153992,-0.396954477,-0.250013232,,,
0.819917798,-111.7331543,-78.19934845,19.63479996,0.384936303,-0.36869356,-0.25108649,,,
1.086052537,-111.6143036,-78.4834137,19.63826561,0.389039606,-0.358987689,-0.250221858,,,
0.625547171,-111.618866,-78.62535858,19.63370323,0.341383129,-0.402050167,-0.249712098,,,
0.393145144,-111.5536957,-78.7858963,19.64175987,0.325884253,-0.419549495,-0.249305533,,,
0.65276587,-111.601181,-78.68938446,19.64007568,0.359478354,-0.40509367,-0.249589901,,,
0.78555727,-111.5311737,-78.77931976,19.64314461,0.363010734,-0.390227616,-0.249343923,,,
0.854833066,-111.531311,-78.71582031,19.63441277,0.358442783,-0.38552922,-0.249434138,,,
0.65229094,-111.5650177,-78.7326355,19.63799858,0.332179457,-0.394213557,-0.249426409,,,
0.70686394,-111.6139832,-78.57758331,19.6420002,0.355626881,-0.384981245,-0.249969513,,,
0.602367401,-111.6733704,-78.49512482,19.64312553,0.356434584,-0.392626584,-0.25024644,,,
0.647147179,-111.6810608,-78.21600342,19.63586998,0.361192107,-0.392527878,-0.251046706,,,
0.70837003,-111.687645,-78.30217743,19.624403,0.35613811,-0.400127232,-0.250623976,,,
0.725090086,-111.5562134,-78.62282562,19.63494682,0.359114975,-0.394462049,-0.24973596,,,
0.662247241,-111.5769272,-78.73503876,19.6408844,0.371558219,-0.383558065,-0.249455448,,,
0.594164908,-111.4851074,-78.90991974,19.64819908,0.33694303,-0.396457791,-0.248995299,,,
0.911323011,-111.5233154,-78.81795502,19.64260101,0.349921077,-0.387210429,-0.249214801,,,
0.676122487,-111.5224991,-78.86093903,19.64108467,0.336962104,-0.406009972,-0.249059736,,,
0.577354968,-111.5386047,-78.64452362,19.63131142,0.353635609,-0.405839294,-0.249620832,,,
0.628772795,-111.5794983,-78.59158325,19.63512993,0.35605675,-0.401486039,-0.249837567,,,
0.905111134,-111.6100845,-78.49602509,19.64348602,0.363989443,-0.387156904,-0.250248162,,,
0.580676317,-111.639473,-78.5172348,19.63901138,0.345589548,-0.391591966,-0.250123574,,,
0.654545963,-110.6396179,-78.59442902,19.63189697,0.334756464,-0.396342218,-0.249787386,,,
1.483661175,-108.4697495,-80.17406464,19.41746712,0.396633327,-0.418902248,-0.242191377,,,
-0.184368417,-107.9467621,-81.29714203,19.02750015,0.18889375,-0.57173121,-0.23404882,,,
-0.282295674,-108.0658188,-79.53033447,18.89090347,0.166605994,-0.534253955,-0.237530794,,,
0.016340218,-108.1442795,-76.83758545,18.8866787,0.282013476,-0.428615928,-0.245800003,,,
-0.20755595,-107.8560638,-76.86549377,18.79892731,0.248845905,-0.504676819,-0.244569135,,,
0.781891465,-108.0113144,-76.65586853,18.65281677,0.404951572,-0.418663025,-0.243331882,,,
0.213777319,-107.3990784,-76.43619537,18.61711884,0.34768942,-0.459853053,-0.243564175,,,
-0.595670283,-107.201149,-76.99562836,18.62129784,0.188598499,-0.545667946,-0.241848768,,,
0.766799271,-107.0998611,-77.69612885,18.63360596,0.345081598,-0.461845666,-0.239826697,,,
0.553750575,-106.725563,-78.74608612,18.64280891,0.253698528,-0.514017344,-0.236745848,,,
0.375487834,-106.245491,-80.00814056,18.66299438,0.230750963,-0.543876171,-0.233263694,,,
-0.374302953,-106.4382782,-79.60254669,18.66158676,0.174862131,-0.564375818,-0.234434544,,,
0.474517614,-106.3806152,-79.51743317,18.66610336,0.192246005,-0.547485173,-0.234742277,,,
0.671050072,-106.7526474,-78.73246765,18.64096069,0.294849098,-0.457314402,-0.236763323,,,
0.209344998,-106.9288559,-77.58382416,18.63286018,0.264379174,-0.469880998,-0.24016424,,,
0.262170941,-107.4021072,-76.9296875,18.61320496,0.316356003,-0.445163846,-0.241950872,,,
-0.178107619,-107.2957382,-76.55005646,18.60835266,0.298949152,-0.46995768,-0.24308738,,,
0.142879471,-107.1773758,-77.08049774,18.60884476,0.294515193,-0.472271085,-0.241420921,,,
0.252831101,-106.9382858,-77.77801514,18.61325264,0.295870304,-0.486340582,-0.239312518,,,
0.252532989,-106.4813538,-79.33248901,18.64418411,0.231396422,-0.51497978,-0.235013225,,,
0.392925918,-106.4155197,-79.40264893,18.63453865,0.249113783,-0.486322492,-0.234684093,,,
0.502868354,-106.2160263,-79.78554535,18.64851189,0.214187041,-0.512574136,-0.233732963,,,
0.494440109,-106.5077209,-79.36908722,18.63778114,0.247481376,-0.501255274,-0.234824184,,,
0.116566747,-106.669754,-78.75266266,18.64612198,0.225612909,-0.516572416,-0.236768147,,,
-0.038405992,-107.0573273,-77.26185608,18.6160965,0.264350057,-0.488686621,-0.240948088,,,
0.127603054,-107.2377167,-76.88931274,18.59105682,0.300718963,-0.464304507,-0.241789869,,,
0.40755868,-107.0635681,-77.00437927,18.60048676,0.329123706,-0.432630628,-0.241551025,,,
0.321301699,-107.0719833,-77.46810913,18.61149788,0.321983397,-0.432555526,-0.24024722,,,
-0.06606292,-106.6982269,-78.55976868,18.63673782,0.223847434,-0.49814564,-0.23723005,,,
0.275775105,-106.4849701,-79.1995697,18.62365532,0.235826969,-0.503879964,-0.235148441,,,
0.515844643,-106.3100739,-79.32080078,18.62454605,0.261634558,-0.506350994,-0.234800278,,,
0.402949035,-106.4348145,-79.27153778,18.63152695,0.271990001,-0.501476169,-0.235034257,,,
0.042053517,-106.4426422,-79.47412872,18.64879608,0.213037059,-0.518487036,-0.234652413,,,
0.140453562,-106.7073822,-78.4427948,18.62925339,0.21773693,-0.499185115,-0.237488394,,,
0.463813931,-106.9614944,-77.66669464,18.60339355,0.295458108,-0.451660931,-0.239528586,,,
0.318232685,-107.0708847,-77.04564667,18.59877396,0.304282576,-0.447692692,-0.241399414,,,
0.311922967,-107.1069031,-77.09968567,18.6043129,0.317735493,-0.445194304,-0.241302059,,,
0.060849592,-106.8779678,-77.76502228,18.61330223,0.271486998,-0.492525429,-0.23935314,,,
0.141342491,-106.5985641,-78.70024109,18.61859322,0.243897498,-0.51806885,-0.236576063,,,
0.130115926,-106.4655838,-79.13595581,18.62701607,0.237110391,-0.509167969,-0.235379934,,,
0.379431844,-106.3918839,-79.11808777,18.62850571,0.260362864,-0.486007482,-0.23545192,,,
0.738410175,-106.3741074,-79.35133362,18.63235664,0.272530496,-0.472925484,-0.234808362,,,
0.335830867,-106.5101776,-78.91065216,18.6255188,0.223372608,-0.501490533,-0.236033011,,,
-0.123625338,-106.8307571,-78.05879211,18.61282158,0.221910134,-0.504781544,-0.23844619,,,
0.119188897,-106.9693451,-77.37406921,18.61114883,0.285286754,-0.480608076,-0.240534704,,,
0.518982589,-106.9651031,-77.28266144,18.59988022,0.324510157,-0.459188551,-0.240673391,,,
0.174938887,-106.8938293,-77.51276398,18.59354782,0.291167855,-0.462919474,-0.239877239,,,
0.013946321,-106.7114716,-78.21856689,18.61343956,0.248648211,-0.478653014,-0.237967024,,,
0.420563817,-106.4864502,-79.05543518,18.63062096,0.260461986,-0.480773479,-0.235665276,,,
0.468745708,-106.3493118,-79.35437775,18.63253593,0.263058394,-0.486662716,-0.234801613,,,
0.12744163,-106.3902817,-79.14532471,18.62163162,0.243327335,-0.50964725,-0.235284038,,,
0.173913851,-106.4500732,-78.97592926,18.62200546,0.225973845,-0.5246346,-0.235793433,,,
0.47545895,-106.5943909,-78.52729034,18.61534119,0.249995202,-0.50107187,-0.237055692,,,
0.20425263,-106.8866959,-77.82830811,18.60495567,0.26790154,-0.479020715,-0.239051267,,,
0.10382048,-106.9446259,-77.43087006,18.60937691,0.27380988,-0.468116015,-0.240335371,,,
0.373271078,-106.9440842,-77.51203156,18.60629272,0.28086105,-0.457655728,-0.240043931,,,
0.375932992,-106.7979813,-77.90314484,18.61017609,0.274139792,-0.468132138,-0.238888637,,,
0.113216706,-106.6764145,-78.29444122,18.61078644,0.272298485,-0.486682415,-0.237702526,,,
0.070626199,-106.5060196,-78.78450012,18.61918068,0.246743023,-0.5131796,-0.236330505,,,
0.496170789,-106.3645248,-79.16018677,18.62304497,0.257912517,-0.5026263,-0.235257719,,,
0.427184731,-106.3020554,-79.44569397,18.62477303,0.24080281,-0.502714097,-0.234434015,,,
0.182709873,-106.3931122,-79.09044647,18.61936378,0.23211664,-0.506195903,-0.23541862,,,
0.180961519,-106.6842499,-78.42472076,18.61967468,0.249434039,-0.483232975,-0.237420988,,,
0.396578282,-106.8686905,-77.84500885,18.61973,0.276307315,-0.460843951,-0.239189773,,,
0.286082685,-106.9501953,-77.44182587,18.60222816,0.28235665,-0.461394161,-0.24020906,,,
0.019285792,-106.9361267,-77.2279129,18.58848953,0.270519525,-0.487670749,-0.240696515,,,
0.286709785,-106.8544769,-77.61804199,18.59741211,0.298662663,-0.477991194,-0.239601665,,,
0.271743059,-106.6056747,-78.50288391,18.61935997,0.276612043,-0.48089245,-0.237180586,,,
0.212621897,-106.4569626,-79.10599518,18.63188171,0.239507124,-0.489815921,-0.23553059,,,
0.214425191,-106.4194031,-79.13536072,18.62449646,0.234474465,-0.497847587,-0.235349865,,,
0.355250061,-106.3777924,-79.09538269,18.61884689,0.246026665,-0.491801232,-0.235397393,,,
0.434299141,-106.5732574,-78.37677002,18.60534096,0.273827195,-0.479274958,-0.237383359,,,
0.250943661,-106.7793121,-77.8844986,18.60642052,0.266021252,-0.490392119,-0.238897609,,,
0.176467717,-106.8744354,-77.7145462,18.60773277,0.264400035,-0.491012633,-0.239436935,,,
0.054371841,-106.8600006,-77.72800446,18.60953712,0.251972795,-0.49380061,-0.239418691,,,
0.008590716,-106.9372177,-77.44898224,18.60400963,0.270067424,-0.466734082,-0.240209866,,,
0.438701242,-106.8241959,-77.79640198,18.60506248,0.298204988,-0.443206578,-0.239150681,,,
0.679401278,-106.5966034,-78.34815979,18.60722351,0.290917367,-0.455029905,-0.237494072,,,
0.235871568,-106.5209274,-78.57401276,18.60535622,0.260138065,-0.499394625,-0.236787655,,,
-0.239892483,-106.4974213,-78.92038727,18.62358093,0.21423313,-0.536370993,-0.23597934,,,
0.048656747,-106.5146637,-78.87054443,18.63038445,0.230583861,-0.517129183,-0.236214731,,,
0.394334853,-106.6236725,-78.55019379,18.62250519,0.245377287,-0.478287488,-0.237077775,,,
0.464242607,-106.8359375,-77.55259705,18.59557533,0.283371359,-0.44988355,-0.239780175,,,
0.151667863,-106.9512405,-77.23993683,18.58578491,0.285099,-0.457334936,-0.24062403,,,
0.040380344,-106.9863205,-77.32024384,18.60067177,0.286311984,-0.47073999,-0.240566647,,,
-0.041609965,-106.9164658,-77.73696136,18.6230545,0.272129864,-0.481867194,-0.239564992,,,
-0.200416878,-106.799469,-78.0526123,18.61585236,0.241068944,-0.506743729,-0.238503899,,,
0.29823187,-106.5526505,-78.41844177,18.60199165,0.266116858,-0.492385566,-0.237214502,,,
0.54100585,-106.5511246,-78.51218414,18.60086823,0.302752525,-0.467483401,-0.236916963,,,
0.300551981,-106.5207443,-78.69856262,18.61796188,0.283139467,-0.476286232,-0.236573087,,,
