Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m),Frequency = 1000,Averaging Level = 16,F/T Serial Number = FT18766,Time Started = 2020-02-27 11:16:52 AM
0.154408678,-25.94495964,-142.3067322,6.687906742,-0.100581758,-0.31974858,,,,
0.650175631,-26.10932732,-142.2070923,6.696892738,-0.128056183,-0.330947161,,,,
0.607136309,-26.04418945,-141.6205444,6.699280262,0.031357154,-0.285998076,,,,
0.392556518,-25.77245712,-141.8007355,6.660558701,0.01092752,-0.318929017,,,,
0.84056437,-25.13713455,-142.7853394,6.605176449,-0.106359281,-0.392743707,,,,
0.89745748,-24.43504333,-145.9058838,6.63282299,-0.063397907,-0.363614261,,,,
0.866913378,-24.55285263,-145.899231,6.662028313,0.140810609,-0.29882589,,,,
0.705853045,-24.76870537,-145.1404114,6.68075943,0.122048922,-0.323951244,,,,
0.287933499,-24.80044556,-143.6086426,6.69301033,-0.01411104,-0.361312449,,,,
0.734586537,-25.38020325,-143.1255951,6.700480938,-0.056742944,-0.395271212,,,,
0.92064172,-25.0203743,-144.5905151,6.70773983,0.062271249,-0.400048107,,,,
0.579682827,-24.54639626,-145.7569733,6.711479664,0.230118662,-0.34453091,,,,
0.379667878,-25.16075706,-145.4046631,6.686060429,0.144483939,-0.398691475,,,,
0.100458883,-25.96840477,-142.5149536,6.666355133,-0.042130444,-0.53460598,,,,
-0.151019305,-26.09596443,-142.0781403,6.694660187,-0.195510164,-0.608867049,,,,
0.327995121,-25.79759407,-144.2828827,6.722870827,-0.137605667,-0.608397722,,,,
0.571009398,-25.14689445,-147.4321594,6.724036217,0.079872504,-0.555231512,,,,
0.416707844,-24.91596603,-148.1444397,6.757269859,0.197821602,-0.43275547,,,,
0.19116056,-24.92549515,-147.9763184,6.776555538,0.099056333,-0.442999154,,,,
0.274452657,-25.09133339,-147.153595,6.798280716,-0.004498871,-0.426196337,,,,
0.36895448,-24.81956863,-145.9450989,6.796620369,0.082749158,-0.379360259,,,,
0.826483965,-24.80532837,-147.4165344,6.846065521,0.234145001,-0.259347349,,,,
1.154839873,-24.85973167,-148.0395355,6.828941822,0.376860321,-0.262935311,,,,
1.45372057,-25.49365807,-146.34552,6.769004345,0.371106088,-0.294870108,,,,
1.418807983,-26.01340485,-143.8870697,6.74110651,0.214061365,-0.326342523,,,,
1.368337631,-25.49691963,-143.5331879,6.740827084,0.067334846,-0.378245592,,,,
1.239102244,-24.3471756,-146.2411041,6.782098293,0.054114845,-0.352239788,,,,
1.564907193,-23.24617577,-149.3078918,6.83330965,0.09891922,-0.372892946,,,,
1.927376032,-23.50667,-149.0826111,6.87659359,0.168512478,-0.316858917,,,,
1.635404468,-24.38346291,-146.749115,6.891055584,0.141633719,-0.282467932,,,,
1.485640168,-25.81734085,-146.7308807,6.882267475,0.117078088,-0.27537927,,,,
1.425262332,-25.24431992,-147.8031464,6.880309105,0.083279647,-0.281917244,,,,
1.146169662,-25.58483315,-145.3295898,6.8703475,0.167054594,-0.236555189,,,,
0.780630171,-25.97224045,-144.9156494,6.881848335,0.273302346,-0.184653655,,,,
0.754158795,-25.59120369,-146.5343323,6.862797737,0.308214396,-0.220062286,,,,
0.254624665,-24.84497261,-147.7292175,6.846152306,0.242908418,-0.243219897,,,,
0.200801164,-24.78277588,-147.2441559,6.82756567,0.127221599,-0.293465018,,,,
0.382775098,-25.04037666,-145.2377777,6.791555882,0.151310593,-0.295897275,,,,
0.322934121,-24.75656891,-145.6091919,6.751501083,0.155269563,-0.276758283,,,,
0.107333116,-23.98012733,-147.612915,6.693481445,0.138876855,-0.307698607,,,,
0.119342506,-23.91406631,-147.3202362,6.668893337,0.053800803,-0.349910706,,,,
0.322868645,-23.97549629,-146.0500183,6.65834856,-0.013556884,-0.413200885,,,,
0.326942384,-23.77197647,-146.3769531,6.676152706,0.052327476,-0.371553123,,,,
0.004813752,-23.67636299,-147.1186066,6.694617271,0.034974821,-0.349825621,,,,
0.175342292,-23.65534782,-147.7313995,6.692323208,-0.096529931,-0.375653803,,,,
0.303753853,-23.47241974,-148.6403503,6.683338165,-0.114517607,-0.419516623,,,,
-0.158071578,-23.10971642,-149.8186646,6.670382023,0.073085718,-0.382827759,,,,
-0.162831888,-23.03095818,-151.1269379,6.673127651,0.173933402,-0.364766419,,,,
-0.090732552,-22.83817482,-151.4554291,6.70168829,0.117448963,-0.40247798,,,,
-0.084961019,-22.7818737,-151.0752563,6.707784653,0.092040025,-0.471423119,,,,
0.630128086,-23.15552902,-150.6872711,6.730423927,0.17260325,-0.490583301,,,,
0.927478552,-23.24348831,-149.4838409,6.755675316,0.23699604,-0.456361622,,,,
1.235839605,-24.12363434,-147.5485535,6.73081398,0.244715676,-0.358985662,,,,
1.208576679,-23.9772892,-147.997879,6.685250759,0.182077453,-0.354956895,,,,
1.108682036,-23.30831337,-148.8858185,6.663719177,0.198660523,-0.346486896,,,,
1.411730409,-23.63993263,-148.2962494,6.668587685,0.13035126,-0.357515365,,,,
1.468416333,-23.66055107,-146.4659882,6.617758274,0.157460004,-0.379525363,,,,
1.60261929,-23.92175484,-145.9581451,6.619019508,0.211385995,-0.329218835,,,,
1.378330946,-23.56970596,-147.2761383,6.6428442,0.213956296,-0.336963207,,,,
1.106053233,-22.84022331,-150.1986694,6.63140583,0.140160829,-0.340341628,,,,
1.255290866,-22.61048508,-148.9197083,6.619323254,0.093336262,-0.365935028,,,,
1.29565382,-23.29700661,-148.1017609,6.685571671,0.017322917,-0.365565181,,,,
0.98627317,-23.08838463,-149.0093079,6.71255827,0.027199425,-0.36232841,,,,
1.068821311,-22.54636002,-151.2559967,6.722670555,0.115400694,-0.304328233,,,,
1.273457527,-22.38048553,-153.3646851,6.735614777,0.111218728,-0.340007693,,,,
1.179795861,-21.92297173,-153.4637451,6.743160725,0.107182942,-0.328301132,,,,
0.940656006,-21.97608757,-152.9826202,6.772624493,0.017404554,-0.380340964,,,,
1.045194268,-22.42379379,-152.3078156,6.746846676,-0.017208001,-0.423221648,,,,
1.207925677,-22.23516655,-153.0944824,6.672854424,0.022751508,-0.451969147,,,,
1.259717584,-21.3829155,-155.4015503,6.728111267,-0.000254392,-0.43320474,,,,
1.021519423,-20.52890396,-158.6521454,6.824163437,0.067580223,-0.426211566,,,,
1.019894481,-20.64277077,-159.6587982,6.896156788,0.174300566,-0.474009842,,,,
1.602224469,-22.18474197,-157.7180939,6.920704365,0.221502736,-0.536376417,,,,
2.031946421,-23.90802765,-154.069519,6.939473629,0.108593263,-0.586547077,,,,
1.737063408,-24.25104523,-150.8219757,6.956707001,0.049563773,-0.611113489,,,,
1.846887946,-24.33583641,-150.0638275,6.938401222,0.138794944,-0.600485742,,,,
2.099742174,-24.50772095,-150.0303192,6.911487103,0.274848878,-0.534508228,,,,
1.803924918,-24.4072628,-149.0610962,6.892943859,0.309841961,-0.499275804,,,,
1.681903243,-24.78879738,-146.6987152,6.871242046,0.168926686,-0.521249533,,,,
1.517545462,-24.6228447,-146.0288849,6.856543064,-0.015381911,-0.565403461,,,,
1.375353217,-24.48087883,-147.0990906,6.874176025,0.067528196,-0.497025281,,,,
1.561053634,-23.91716576,-148.6903839,6.863727093,0.202233985,-0.457217127,,,,
1.672848463,-23.30043793,-149.7168732,6.843020916,0.231056601,-0.45716089,,,,
1.589285374,-23.27776337,-148.9962311,6.807088375,0.153234854,-0.473194867,,,,
1.628895879,-23.21194267,-148.6301117,6.753623962,0.012349272,-0.509536982,,,,
1.658811569,-22.64528275,-150.1187286,6.756700993,-0.020467883,-0.5117082,,,,
1.764870167,-22.17616272,-151.8824768,6.755392551,0.06267412,-0.518259585,,,,
2.022025585,-22.17945862,-152.0087891,6.726159096,0.129104465,-0.50017184,,,,
1.819411397,-22.55988693,-150.2761078,6.703651428,0.092105277,-0.503995419,,,,
1.725858569,-22.66242599,-148.1274872,6.673140049,0.011412899,-0.530478895,,,,
1.654465795,-22.89709091,-147.8160553,6.670282841,0.00067944,-0.485125214,,,,
1.679077029,-22.16144562,-150.2713013,6.659955502,0.089804932,-0.508598864,,,,
1.678730965,-21.44330215,-152.8294373,6.653675556,0.123780638,-0.515374601,,,,
1.584185362,-21.92384911,-152.0071716,6.677220345,0.040023457,-0.513323069,,,,
1.355026603,-21.76834679,-150.6968536,6.667414665,-0.086284943,-0.575259507,,,,
1.566396117,-21.8202095,-151.4435425,6.682525158,-0.075712055,-0.540173411,,,,
1.491686344,-20.93273354,-154.6970215,6.70027256,-0.060959429,-0.561569989,,,,
1.66823113,-20.34939766,-158.0693359,6.709761143,-0.046638962,-0.608276725,,,,
1.58587575,-20.95713043,-156.2650757,6.713923931,-0.093913078,-0.588213801,,,,
1.628098607,-21.63700104,-153.3146515,6.710702896,-0.150242642,-0.589822948,,,,
1.550799608,-21.63130188,-154.6216431,6.697412491,-0.155426949,-0.580429137,,,,
1.499069214,-20.52390671,-157.7870636,6.665094376,-0.140119582,-0.596506894,,,,
1.535850406,-20.06437683,-158.7464905,6.635337353,-0.131058544,-0.599582136,,,,
1.077563524,-20.34834862,-157.1674805,6.691904545,-0.217860073,-0.599602878,,,,
0.694672406,-20.83550453,-154.5788422,6.791748047,-0.171093971,-0.556605935,,,,
0.450650364,-20.21794891,-155.8175507,6.839419842,-0.251456797,-0.55927366,,,,
0.541453063,-19.53133011,-159.3245544,6.93297863,-0.352532029,-0.472225428,,,,
0.247556955,-19.00464249,-159.6193237,6.965178967,-0.301377863,-0.548604786,,,,
0.41943112,-19.2278614,-159.4552002,6.955946922,-0.285351068,-0.561594963,,,,
0.484173179,-19.47774696,-159.148056,6.954954624,-0.274605215,-0.548919618,,,,
0.562997937,-19.25898933,-160.1104889,7.035200119,-0.297631353,-0.603072762,,,,
1.617913246,-20.35709572,-159.8303986,7.107347012,-0.380377084,-0.829265416,,,,
1.742560983,-20.38490295,-159.9184875,7.187815189,-0.525853395,-0.926438868,,,,
2.11258626,-21.40793991,-157.5739441,7.179166794,-0.444313377,-0.914272785,,,,
2.265429735,-21.3228817,-157.5515747,7.187599182,-0.396664441,-0.889311194,,,,
2.232292414,-20.7336731,-159.997818,7.182765484,-0.30115971,-0.873790801,,,,
1.907752395,-20.49681282,-160.8287659,7.163955688,-0.356156886,-0.883291245,,,,
1.898572683,-20.84452629,-158.2933044,7.159034252,-0.484998286,-0.904679179,,,,
2.244560242,-21.3386898,-156.5083618,7.131480217,-0.487830579,-0.882764935,,,,
2.198074818,-21.33121109,-156.3448792,7.130101681,-0.425050259,-0.765219688,,,,
2.307917833,-20.94335365,-158.1539154,7.120159149,-0.364680916,-0.780717015,,,,
2.038250685,-20.3516655,-158.4099731,7.050172806,-0.458948344,-0.878358722,,,,
1.859227061,-20.50338936,-157.6853027,7.029466629,-0.551350176,-0.860414803,,,,
1.1787287,-20.23539925,-157.763916,7.006606579,-0.463286638,-0.859516859,,,,
1.175502896,-19.71382523,-158.3891449,7.017523766,-0.417990863,-0.788315415,,,,
0.773018301,-19.4836483,-159.3160095,7.047282696,-0.400684506,-0.79989475,,,,
0.521305203,-19.54117203,-158.3823853,7.069175243,-0.308313936,-0.773343205,,,,
0.438811034,-19.8189621,-156.9181061,7.109747887,-0.268954635,-0.693459928,,,,
0.203382313,-19.72869682,-157.7412872,7.15739727,-0.343010962,-0.717741966,,,,
0.319791019,-18.63622856,-160.7529602,7.171121597,-0.536680698,-0.823818624,,,,
0.194587648,-18.90611649,-160.8804626,7.100601673,-0.511751235,-0.872988105,,,,
0.08687897,-19.99399376,-159.5658722,7.049474239,-0.523788273,-0.860961795,,,,
0.189291403,-22.1309185,-156.1658325,7.092177391,-0.458006054,-0.796213448,,,,
0.144242436,-22.33608627,-154.7637482,7.142562389,-0.511392534,-0.846769691,,,,
0.154841214,-21.77125549,-158.4235992,7.136898994,-0.610471487,-0.931962967,,,,
0.006701284,-20.65642357,-162.589035,7.134763718,-0.629011393,-0.902664542,,,,
0.361340582,-21.06194115,-160.3917847,7.131115913,-0.504450381,-0.856800139,,,,
0.401997209,-22.18021011,-155.2419891,7.086056709,-0.478135675,-0.826669812,,,,
0.20836693,-22.45393944,-153.9013367,7.04350853,-0.568724334,-0.818753064,,,,
-0.225727111,-20.7984066,-158.5251465,7.013346672,-0.648291826,-0.871480346,,,,
-0.19283627,-19.31423187,-163.4394989,6.987669945,-0.664996743,-0.908317566,,,,
-0.050328698,-19.57200813,-160.9089661,6.98540926,-0.561886668,-0.854590416,,,,
-0.099462017,-20.18396568,-157.4861603,6.950647354,-0.596617222,-0.90224719,,,,
-0.4578816,-19.75039673,-158.9703674,6.906532764,-0.76738447,-0.886400878,,,,
-0.690948606,-18.51242828,-161.5937958,6.893596649,-0.781019151,-0.900731802,,,,
-0.805254579,-17.42655754,-163.3101349,6.860701561,-0.760350406,-0.886698663,,,,
-0.52475214,-17.26366806,-164.6963959,6.853791714,-0.67958653,-0.767178297,,,,
-0.510423064,-17.56378555,-162.5250854,6.830177784,-0.54311496,-0.770614266,,,,
-0.67176789,-17.53840446,-161.9564514,6.882615566,-0.694736898,-0.794675112,,,,
-0.874891102,-16.80410385,-164.7936401,6.949367523,-0.858617187,-0.845028281,,,,
-0.894285858,-16.15618134,-167.5709534,6.967945576,-0.717452228,-0.887361169,,,,
-0.654977381,-16.15897751,-166.7580109,6.944056034,-0.6519081,-0.892290652,,,,
-0.481989115,-16.46361351,-165.1786804,6.933604717,-0.720470726,-0.909088016,,,,
-0.537130952,-16.61804771,-163.8746948,6.952861786,-0.864183247,-0.936740518,,,,
-0.204195604,-16.14321518,-164.8412781,7.012304783,-0.941263378,-0.979330599,,,,
-0.355156273,-15.79894066,-166.9111786,7.086185455,-0.978358686,-0.972372353,,,,
-0.518043756,-16.00215912,-166.6877441,7.147345066,-0.990433931,-0.911660612,,,,
-0.446227282,-16.58006859,-164.6895752,7.193508625,-0.95382762,-0.891807795,,,,
-0.621693313,-16.64599037,-165.1990051,7.24846077,-0.854387462,-0.834747374,,,,
-0.64201653,-15.87006474,-168.3954773,7.271891594,-0.924749732,-0.866162896,,,,
-0.48961693,-15.06875229,-170.2598114,7.235967636,-0.993007004,-0.929351211,,,,
-0.535025716,-15.39533997,-169.2535248,7.247357845,-0.953407526,-0.818373024,,,,
-0.778075993,-15.8251791,-168.0924377,7.249180794,-0.912156582,-0.784829557,,,,
-0.298065335,-15.58658791,-169.7577057,7.267420292,-0.976917148,-0.871095419,,,,
0.05478958,-15.46116161,-170.5791931,7.266525269,-1.059839368,-0.981349945,,,,
0.641452968,-15.76321125,-170.0933533,7.256158352,-1.063288808,-0.975135744,,,,
0.440382719,-16.01837921,-170.2076569,7.20922327,-0.933428884,-0.905277371,,,,
0.769980013,-16.31611443,-168.7387848,7.175056934,-0.855455697,-0.829355896,,,,
0.44794935,-16.7832222,-165.0074615,7.210376263,-0.934999645,-0.818148255,,,,
-0.019516179,-17.37962532,-163.8440704,7.326675892,-0.97356075,-0.78856796,,,,
-0.495091259,-16.89284134,-166.3153229,7.403256416,-0.891369104,-0.782138646,,,,
-0.401596814,-16.39682579,-167.7182922,7.429317474,-0.73484987,-0.699642181,,,,
-0.171256587,-16.96425056,-166.3522186,7.408080578,-0.746575177,-0.689872622,,,,
-0.103732094,-17.28297806,-163.9906464,7.398341179,-0.858323872,-0.758494198,,,,
-0.441199154,-17.34815216,-164.1887665,7.400973797,-0.897122085,-0.732429445,,,,
-0.745034218,-16.51964951,-166.2568359,7.360336781,-0.85924536,-0.731131136,,,,
-0.552246213,-15.74063969,-168.3712311,7.32457304,-0.869702637,-0.757721424,,,,
-0.308271021,-15.7520628,-168.4045868,7.318174839,-0.897101641,-0.755781233,,,,
-0.675868034,-15.83004951,-167.8627625,7.317454338,-0.787832618,-0.682789505,,,,
-0.780220389,-15.58703995,-169.2583466,7.325308323,-0.810117722,-0.745958984,,,,
-0.610475063,-15.56967163,-169.6831818,7.303099155,-0.903116047,-0.820654452,,,,
-0.459306866,-15.76265907,-169.251236,7.227413654,-0.909681797,-0.821012676,,,,
-0.558984578,-16.02734947,-167.6448975,7.206343651,-0.858007729,-0.744006395,,,,
-0.534795582,-16.11355019,-168.2388458,7.224174976,-0.845873415,-0.706919014,,,,
-0.489574164,-16.41416168,-169.2072144,7.259307384,-0.780976892,-0.60900414,,,,
-0.648618698,-16.68347168,-169.4902496,7.274641037,-0.721798241,-0.548894465,,,,
-0.722590268,-16.65465546,-170.68396,7.255984306,-0.818419635,-0.623722672,,,,
-0.602075875,-16.27848816,-168.1387329,7.202625751,-0.808913291,-0.67518425,,,,
-0.081988826,-16.68018723,-165.6125488,7.312664986,-0.825180233,-0.682173371,,,,
-0.1172508,-15.95265293,-167.5309448,7.448055267,-0.910326302,-0.69274348,,,,
-0.293752432,-14.70128059,-172.1969452,7.482006073,-0.923991144,-0.738896608,,,,
-0.465867996,-14.75094318,-172.3846283,7.502075672,-0.856399238,-0.694062829,,,,
-0.318990499,-15.33947754,-169.9717102,7.49505806,-0.898555577,-0.70429951,,,,
-0.29228279,-16.315382,-168.0387573,7.390052795,-1.047589064,-0.782847404,,,,
0.265657812,-16.42972565,-166.2076874,7.306817055,-1.264533162,-0.908821225,,,,
0.12341208,-16.43659782,-166.9995422,7.261190891,-1.259248137,-0.870848179,,,,
0.162547678,-16.58078194,-167.4973602,7.242319584,-1.021229267,-0.710181534,,,,
-0.199361846,-17.21264076,-167.7923279,7.230746746,-0.817540824,-0.562987089,,,,
-0.289395303,-18.13160706,-165.32547,7.211184502,-0.768113196,-0.460601598,,,,
0.14795959,-19.26812363,-161.5505524,7.149775028,-0.884613991,-0.512827337,,,,
0.25189507,-19.57561302,-158.6051025,7.061998844,-0.866322935,-0.556788564,,,,
-0.141770408,-19.45346451,-161.4485168,7.077363968,-0.676993251,-0.361921787,,,,
-0.994929492,-19.99974442,-163.4802399,7.180685997,-0.235701904,-0.022738572,,,,
-1.276318431,-20.33412933,-162.5295715,7.25712347,-0.005624343,0.105034746,,,,
-1.063754439,-21.52363968,-159.07547,7.29226017,0.065881245,0.144787252,,,,
-0.983331025,-22.16074371,-156.8701172,7.329347134,-0.00247942,0.111595616,,,,
-0.921648979,-21.26408005,-160.4269257,7.35196352,0.020705501,0.101534598,,,,
-0.803308666,-20.11696815,-165.303833,7.35738802,0.23883085,0.187456533,,,,
-0.939932287,-20.8374424,-162.67836,7.297716618,0.463266313,0.245089069,,,,
-0.907946587,-22.03455544,-158.3059692,7.205709934,0.464865535,0.250093967,,,,
-0.577248037,-22.88036919,-157.1309052,7.162899017,0.371459365,0.263650656,,,,
-0.771967828,-22.19487,-157.7185211,7.07410574,0.358588904,0.257424235,,,,
-0.566993773,-21.1619091,-161.3822327,7.027604103,0.470345169,0.282001019,,,,
-0.251114219,-20.6870842,-161.5313721,6.967105865,0.67237401,0.334257841,,,,
-0.317166358,-21.31357765,-157.4507446,6.895009995,0.744066775,0.288067222,,,,
-0.012312934,-21.23033905,-156.735672,6.904655933,0.554373085,0.178984344,,,,
-0.004589702,-20.77287483,-158.5198822,6.909991264,0.413200706,0.090477861,,,,
-0.014407701,-20.10652924,-160.0515442,6.870613098,0.48839274,0.039945498,,,,
0.423431754,-19.81990814,-161.6289978,6.827022552,0.588746428,0.00581703,,,,
0.395777613,-19.96844482,-161.1833496,6.793675423,0.632690787,-0.034406722,,,,
0.584004164,-20.05195236,-159.5646057,6.729306221,0.451567382,-0.151814684,,,,
1.145242453,-20.15411186,-158.8950806,6.643853664,0.193743616,-0.237246096,,,,
1.252511382,-19.95802307,-157.7494659,6.595694542,0.173072994,-0.268644691,,,,
1.475837588,-19.65809441,-157.8908997,6.591549873,0.176882669,-0.299872428,,,,
1.558137417,-18.82736778,-160.1702576,6.571378708,0.225981593,-0.321325779,,,,
1.34316051,-18.57125473,-160.9097443,6.583612919,0.230058894,-0.310964882,,,,
1.246490598,-18.76716805,-160.0582733,6.599937916,0.127375141,-0.316718578,,,,
1.298488855,-19.28249359,-158.4377594,6.638003826,0.16122964,-0.335177302,,,,
1.238178015,-19.13099289,-159.1087341,6.702178478,0.167166099,-0.351312101,,,,
1.210682511,-19.01804161,-160.0470276,6.706666946,0.170148343,-0.317368865,,,,
1.341071367,-19.09609222,-160.0877991,6.679989338,0.194355488,-0.3208884,,,,
1.563336611,-19.18827057,-159.7106476,6.658314228,0.243643239,-0.309377074,,,,
1.604357362,-18.55264854,-161.4368744,6.635397434,0.255986363,-0.326359272,,,,
1.057600498,-18.16632843,-162.9971466,6.621343613,0.229539678,-0.316608131,,,,
0.664623141,-17.66313744,-162.881897,6.57393837,0.139927462,-0.365364134,,,,
0.959522188,-17.49047661,-163.0902557,6.541130543,0.119305059,-0.375568777,,,,
1.05716002,-17.58362579,-162.9081268,6.610394478,0.207051352,-0.29790926,,,,
0.803757071,-17.14162254,-164.6057129,6.678160191,0.21527192,-0.342374176,,,,
0.911290467,-16.90558815,-165.4170227,6.687665462,0.216952458,-0.379152298,,,,
1.208001614,-16.97182465,-164.8393707,6.686088562,0.241298869,-0.345105231,,,,
1.253669024,-17.28326035,-163.5551605,6.713490486,0.212518901,-0.324815989,,,,
1.374336958,-17.2315979,-162.7417755,6.775197983,0.157638699,-0.388877451,,,,
1.451476216,-17.00355339,-164.160553,6.83379364,0.071638539,-0.460339636,,,,
1.375462294,-16.35179329,-165.9853058,6.916380882,0.081875287,-0.423102468,,,,
1.043122768,-16.6071167,-166.8322754,6.980378151,0.186518416,-0.35927996,,,,
1.399138927,-16.91657448,-165.8193665,6.985982895,0.130884796,-0.39682427,,,,
1.415239096,-17.02600479,-165.2579956,6.947959423,0.060362171,-0.424029708,,,,
1.479962707,-16.80814934,-166.9992676,6.901767731,0.116527632,-0.382548213,,,,
1.420672655,-16.11941528,-169.6832428,6.82997179,0.107418403,-0.396499783,,,,
1.468436837,-15.89695454,-169.627594,6.784854412,0.097092658,-0.401387125,,,,
1.982957363,-16.32811737,-168.4808197,6.746485233,0.038538337,-0.415703535,,,,
2.416171551,-16.7295742,-166.9610138,6.679428577,0.044221658,-0.43294549,,,,
2.197722912,-16.79274559,-165.1124115,6.680794716,0.129671484,-0.362202078,,,,
2.000001669,-16.61400604,-165.615448,6.713522911,0.08551494,-0.365523279,,,,
1.937374711,-16.95772552,-166.1554871,6.686591625,0.141473323,-0.385081828,,,,
1.778247952,-17.37828827,-164.1645508,6.627166271,0.218368649,-0.360725343,,,,
1.481161952,-17.48238182,-162.5843201,6.598334312,0.151161119,-0.373051584,,,,
1.617267489,-17.22352791,-163.1197815,6.624594688,0.013225957,-0.438206553,,,,
1.134986877,-16.67539787,-163.3928986,6.705468655,0.048839334,-0.385066599,,,,
1.418906569,-16.44457054,-165.783844,6.827887058,0.106485471,-0.352108836,,,,
1.675050974,-16.41623306,-167.0881653,6.852269173,0.18448706,-0.357613385,,,,
1.84771347,-17.21487045,-165.5855713,6.776443481,0.133468926,-0.429732203,,,,
1.965853453,-17.87405014,-162.5281677,6.703940392,-0.038312506,-0.516202569,,,,
1.583311439,-17.64052773,-163.1534424,6.69007206,-0.08462999,-0.517679453,,,,
1.430808902,-16.21079445,-169.0696411,6.732319355,-0.025749519,-0.539105773,,,,
1.46607995,-15.06287289,-172.3037262,6.842229366,0.137417316,-0.511784732,,,,
1.632344127,-15.36729908,-171.5035858,6.943721771,0.090424895,-0.549570203,,,,
1.986852169,-16.03547287,-169.7925415,6.969537258,-0.029841138,-0.534811735,,,,
2.053874254,-16.25278854,-168.6470032,6.943767071,-0.105941765,-0.517044783,,,,
2.154629946,-16.02082443,-167.7152252,6.919355869,-0.139038429,-0.513269424,,,,
2.09602046,-15.6919775,-167.9796295,6.921040535,-0.130917147,-0.509082496,,,,
1.980127573,-15.12935734,-170.8404541,7.044202328,-0.089582562,-0.421722353,,,,
1.889067769,-14.35534191,-173.7429199,7.104422092,-0.082099661,-0.444558084,,,,
1.891805291,-14.73406124,-173.7971191,7.096290588,-0.155296788,-0.44973734,,,,
2.132595539,-15.56647015,-170.8678436,7.062093258,-0.19526425,-0.406231254,,,,
2.113639116,-15.77170563,-169.6455078,7.011294842,-0.113511123,-0.370481491,,,,
2.001739264,-15.68238926,-172.0164948,7.039772034,0.028707897,-0.34893173,,,,
2.292741537,-16.60834122,-173.5847473,7.145070076,0.118667774,-0.387403995,,,,
2.823830128,-19.0457077,-172.7786255,7.412983418,0.163699508,-0.258973539,,,,
3.3031075,-20.60204506,-174.6763458,7.769732475,0.142415762,-0.209902853,,,,
3.495658398,-20.75063133,-179.6921692,8.054436684,0.17059879,-0.329426438,,,,
3.97705698,-20.96428871,-181.7306061,8.145989418,0.221402988,-0.429897159,,,,
4.676656723,-21.39199638,-173.7947845,7.931076527,0.146239147,-0.47671923,,,,
4.054135799,-22.07150269,-162.0150452,7.56844902,-0.010474512,-0.475222409,,,,
3.000174999,-20.54655266,-159.4361725,7.356956482,-0.129190415,-0.459597528,,,,
2.017667294,-16.41595459,-171.9110413,7.47508812,-0.411710322,-0.538794994,,,,
1.276297927,-13.24289131,-184.479187,7.540353298,-0.34255141,-0.548434675,,,,
1.428145766,-13.20983505,-182.4869995,7.480256557,-0.159920782,-0.428545862,,,,
1.835151672,-15.29381084,-170.6255951,7.393639565,-0.10503149,-0.380800068,,,,
1.577545047,-16.48563194,-164.8333435,7.46453476,-0.325835645,-0.483564705,,,,
0.893589258,-14.47546101,-172.8731079,7.563689232,-0.564650834,-0.584739506,,,,
0.830014765,-11.54477787,-183.381546,7.585634708,-0.507183075,-0.624962866,,,,
0.677056193,-11.41862202,-183.9046173,7.541393757,-0.199434236,-0.531408548,,,,
0.458786845,-13.33123207,-174.8263855,7.411598206,-0.097414404,-0.424071759,,,,
-0.006104602,-14.60864925,-169.2492981,7.350600719,-0.303460389,-0.445373535,,,,
-0.284528643,-12.92912292,-174.3134613,7.418647289,-0.487902015,-0.605228722,,,,
-0.474996567,-10.71955395,-184.4237213,7.517112255,-0.364889592,-0.598499119,,,,
-0.122071832,-11.03490734,-185.9640656,7.501452446,-0.098340623,-0.495177865,,,,
0.349096835,-13.31611156,-176.9769745,7.286537647,-0.01984214,-0.466067344,,,,
0.91581291,-15.1781292,-168.8176575,7.116286755,-0.219406202,-0.462162584,,,,
1.015671849,-14.87446022,-169.4091949,7.141497135,-0.370921999,-0.584810317,,,,
0.863334,-13.16186428,-176.3920135,7.232635498,-0.382560909,-0.701758385,,,,
1.834358096,-12.89584923,-179.3768463,7.251388073,-0.339492351,-0.7470541,,,,
2.171602726,-13.71945953,-174.8928375,7.185863972,-0.364943653,-0.714259505,,,,
2.00310874,-14.67074108,-170.3829346,7.130837917,-0.490639657,-0.701581478,,,,
2.133250952,-14.7601881,-170.1779022,7.141697884,-0.563095868,-0.731410205,,,,
2.027626514,-14.314044,-173.3437958,7.136034489,-0.549897969,-0.762523711,,,,
2.366601229,-14.57134056,-173.7335205,7.054567814,-0.516939163,-0.732022822,,,,
2.904487133,-16.12935257,-169.4503479,6.992479801,-0.350238562,-0.603851676,,,,
2.88133049,-16.93448257,-165.0724182,6.920917034,-0.370809376,-0.576282918,,,,
2.758287668,-16.13147163,-167.2939453,6.876180649,-0.556094468,-0.712087154,,,,
2.507049561,-15.04286003,-172.3694,6.903264046,-0.566946745,-0.762148201,,,,
2.723613024,-14.26900673,-173.312561,6.851531029,-0.515157938,-0.780642807,,,,
3.240615129,-14.44079781,-171.5108643,6.778817177,-0.571757078,-0.784812331,,,,
3.089255095,-15.14497852,-169.2086639,6.799513817,-0.648037791,-0.722122312,,,,
2.523052692,-14.62433052,-171.2994995,6.875179768,-0.650016546,-0.715810776,,,,
2.08829236,-13.40037441,-176.5650177,6.936498165,-0.71495831,-0.811875522,,,,
2.199707031,-13.48805523,-176.1375427,6.90355587,-0.674946129,-0.798567474,,,,
